ID	proposition1	proposition2	label	roberta_mnli_proposition_pred	eval_status
QT50_448	politicians going on the news channels just spouting what they actually know is a damn right lie has got to stop	politicians seem to be quite happy to go on news channels just spouting what they actually know is a damn right lie	1	0	FN
QT50_450	we should talk about the things that people in this government are doing that are harmful	we waste time talking about the people that shouldn't be MPs	1	0	FN
QT50_453	NHS staff would like to retire early	NHS staff going above and beyond has never been more the case than at the moment where you just have exhausted staff from the pandemic, traumatised staff from the pandemic, who are still turning up	1	0	FN
QT50_455	talking about women being able to get to work and not being able to find childcare is not enough	it is right to talk about women being able to get to work	1	0	FN
QT50_456	talking about women being able to get to work and not being able to find childcare is not enough	it is right to talk about women not being able to find childcare	1	0	FN
QT50_462	we're not doing enough to help the social care sector	we focus a lot, rightly, on the NHS	1	0	FN
QT50_478	the target of 100 billion that the developed countries pledged to less developed countries to help them cope with climate change still hasn’t been met	the developed countries pledged 100 billion to less developed countries to help them cope with climate change	1	0	FN
QT50_491	record means nothing, significant means nothing	the current government sits there with records, significant funds	1	0	FN
QT50_493	Armando Iannucci is not minded to write something positive at the moment	Armando Iannucci wishes he could write something which all is well	1	0	FN
QT50_502	peaceful protest is hugely under attack by this government	peaceful protest is massively important	1	0	FN
QT50_503	policemen get injured, people get injured, drivers get injured	Caroline Lucas considers recent protests to be peaceful	1	0	FN
QT50_509	what we can do as a country is show international leadership by doing things the right way	we cannot be responsible necessarily for the whole world	1	0	FN
QT50_511	the Government failed to do open the door to discussion on the pay with nurses on strike	the Government just had to open the door, and accept the principle that they were going to have a conversation with the nurses about their pay	1	0	FN
QT50_512	Jacob Rees-Mogg does not always follow the independent pay bodies	Jacob Rees-Mogg is talking about the independent pay bodies like they are gospel	1	0	FN
QT50_513	sometimes pay review results are not implemented at exactly the time that is suggested	pay review results are usually implemented	1	0	FN
QT50_514	the nurses strike has come as a real shock	over the years, we have got used to different parts of business or organisations going on strike	1	0	FN
QT50_516	the Government offer for nurses is too low	a 19 per cent pay increase for nurses is too high	1	0	FN
QT50_521	at the same time the UK Government claimed it cannot interfere in an independent process, it did interfere in that process when it came to the train strikes	the UK Government simultaneously claims, it cannot interfere in this so-called independent process	1	0	FN
QT50_531	we have a problem with people coming across the Channel	AudienceMember20230112QT14 doesn't have a problem with people coming	1	0	FN
QT50_537	NHS staff have justified a pay rise enough	NHS staff need to justify a pay rise	1	0	FN
QT50_546	from all my years of going on Question Time I know that the two most unpopular things to suggest and to support are incest and private medicine	the NHS should be using more private medicine	1	0	FN
QT50_549	that the NHS coming to save us is not happening, is genuine to show that the NHS is at breaking point	the NHS is coming to save us, in our desperate state of need	1	0	FN
QT50_552	AudienceMember 20230126QT23 should have the right to strike	currently AudienceMember 20230126QT23 doesn't have the right to strike	1	0	FN
QT50_553	everyone wants to talk about Harry's autobiography	no one wants to hear any more about Harry's autobiography	1	0	FN
QT50_556	the royals have been turned into this kind of hideous cartel where they're feeding each other to the wolves in order to advance their own interests	the royals being able to be a family	1	0	FN
QT50_559	we have not forgotten what Liz Truss and what Alex Chalk's Government did to our economy	Alex Chalk forgets what Liz Truss and his government did to the British economy	1	0	FN
QT50_562	the narrative we get in this country that we're all in it together is nonsense	we get this narrative in this country that we're all in it together	1	0	FN
QT50_564	AudienceMember 20230209QT14's business can't just fix the pay rise at 10 percent	AudienceMember 20230209QT14 would love nothing more than to be able to go in and say, here's a whole load -- and we have done it	1	0	FN
QT50_566	India Willoughby is not going to go to the gutter	Ella Whelan is desperate to drag this into the gutter	1	0	FN
QT50_587	when the REACH regulations first came in they were marvellous	the REACH chemical regulations are terrible, we hate them, they should never come in	1	0	FN
QT50_597	the UK couldn't afford to lose any of those nurses out of the system	the UK has seen a complete exodus of European nurses	1	0	FN
QT50_598	the proposal doesn't mean you'll actually get to work from home, work part time, job share, and that kind of thing from day one	the proposal basically means, from day one, you can request the right to work from home, work part time, job share, and that kind of thing	1	0	FN
QT50_611	AudienceMember 20230330QT05 is talking about the 600 jobs the Conservative Party have put at risk	AudienceMember 20230330QT05 is not talking about divestment	1	0	FN
QT50_612	what’s happening in Wales is that road-building projects are being cancelled	what we won't do is to cancel a road-building project	1	0	FN
QT50_613	there must be a radical rethinking about how government and how the structure of the UK operates	the way in which the government and. the structure of UK operates is always more of the same	1	0	FN
QT50_619	short of going over and throwing rocks at other countries in the G7 Anita Boateng can't see how we get there	Thangam Debbonaire has had a long time to give any examples of how we’re going to get to the levels of growth that will see us become the fastest growing country in the G7	1	0	FN
QT50_626	AudienceMember 20230330QT26 is worried where the rewriting of Roald Dahl books is going to start the rewriting of classics and popular culture	AudienceMember 20230330QT26 hopes the rewriting of Roald Dahl books is going to open a discussion on social change	1	0	FN
QT50_627	removing words from children's books is not a benevolent decision	it’s great that the publishers removed words from children's books	1	0	FN
QT50_629	20 years later we say, no, actually that was a man who was born on 21 January	a woman was born on January 21	1	0	FN
QT50_630	the forecasts are not always correct as they are set out to be	the forecasts are made	1	0	FN
QT50_634	discussing whether Augustus Gloop should be fat or enormous is pretty trivial compared to the absolutely appalling words in songs which David Davies thinks are quite mainstream on the radio at the moment	one can have a discussion about whether Augustus Gloop should be fat or enormous	1	0	FN
QT50_636	censoring books and changing words and banning books as well is very dangerous	social change is great	1	0	FN
QT50_637	changing books in any way and banning them is very very dangerous	it’s good to look back on the books and see what was bad about them and criticise them	1	0	FN
QT50_638	so maybe not all road projects are being scrapped but pretty damn near all	it wasn’t all major road projects who have been scrapped	1	0	FN
QT50_641	from Llanbedr, where Liz Saville-Roberts lives, down to Chepstow, where David Davies lives, and along the M4, we’re not going to be breathing clean air	we would breathe clean air	1	0	FN
QT50_642	let’s think about the next five/50 days when people are going to need to be able to get around on buses and on better public transport	we should think about 2050	1	0	FN
QT50_643	Anita Boateng believes that Cardiff is reasonably good for public transport once you get out of there	Wales does not have the kind of public transport that you should all rightly expect	1	0	FN
QT50_645	Rakie Ayola always thinks that maybe did Labour decide to scrap the roads and then find a reason for it	Rakie Ayola thinks it’s great that Labour are thinking about the environment	1	0	FN
QT50_647	with a large scale resettlement programme we can show the world that we are a compassionate nation	there is no large scale resettlement programme to provide meaningful safe and legal routes	1	0	FN
QT50_649	the barracks will house something like 5,000 people	in terms of being credible, you've got 166,000 odd people waiting to have their asylum claim processed	1	0	FN
QT50_653	Fraser didn't used to support the UK governments Rwanda deportations	Fraser Nelson does support the Government's plan for Rwandan deportations	1	0	FN
QT50_661	nothing is happening	we hear words from the Conservative Government	1	0	FN
QT50_663	there is so much more to be done	decarbonising at the fastest rate in the G7 is a real achievement	1	0	FN
QT50_668	the Government haven't delivered the promised reform for renters	the Government have promised a renters reform	1	0	FN
QT50_671	people objected to the Government policy to make it easier to build homes	the Government tried to introduce the policy where it would be easier to build homes	1	0	FN
QT50_672	the Government dropped the policy to make it easier to build homes pretty damn pronto	the Government tried to introduce the policy where it would be easier to build homes	1	0	FN
QT50_676	Andrew Murrison can help AudienceMember 20230427QT16 get on the property ladder by doing xxx now	right to buy was quite some time ago	1	0	FN
QT50_681	we have an inequality crisis not a cost of living crisis	we talk about a cost of living crisis here	1	0	FN
QT50_682	little has been put in place for young people	we're talking about young people and supporting them	1	0	FN
QT50_683	Fraser Nelson doesn't see the edges of the society starting to fray as law and order crackdown	there you can see the edges of our society starting to fray in a very alarming way	1	0	FN
QT50_687	we are not dealing with fraud properly	fraud is the priority	1	0	FN
QT50_688	the building of houses is not going fast enough	you go around my constituency and 650 up and down this country, you'll see building going on right now	1	0	FN
US2016_002	HillaryClinton actually has specifics, names names, etc	most of what Hillary Clinton said has been fluff and targeted rhetoric	1	0	FN
US2016_005	I wasn't surprised	I can't believe people were that dumb to clap for that	1	0	FN
US2016_009	I hate TRUMP	I love TRUMP	1	0	FN
US2016_025	income inequality remains significant , and nearly half of Americans are living paycheck to paycheck	There 's been a record six straight years of job growth , and new census numbers show incomes have increased at a record rate after years of stagnation	1	0	FN
US2016_030	corporate is staying Manufacturing is leaving	Ford are not leaving Detroit	1	0	FN
US2016_031	sure TRUMP does understand	TRUMP does not understand that screaming at a woman in front of 100 million people makes him look like a fucking asshole	1	0	FN
US2016_034	that's a terrible idea	let TRUMP control the narrative	1	0	FN
US2016_038	In the last couple of weeks , TRUMP acknowledged what most Americans have accepted for years : The president was born in the United States	for five years , TRUMP perpetuated a false claim that the nation 's first black president was not a natural-born citizen	1	0	FN
US2016_042	that's not ridiculous	that's ridiculous	1	0	FN
US2016_043	if there were nuclear war in East Asia, that's not fine	if there were nuclear war in East Asia, that 's fine	1	0	FN
US2016_044	it's lies that TRUMP wishes a good time having nuclear war	have a good time having nuclear war	1	0	FN
US2016_045	CLINTON thinks the single greatest problem the world has is global warming	the single greatest problem the world has is nuclear armament and nuclear weapons	1	0	FN
US2016_046	OBAMA thinks the single greatest problem the world has is global warming	the single greatest problem the world has is nuclear armament and nuclear weapons	1	0	FN
US2016_049	TRUMP never said that	women are pigs , slobs and dogs , and pregnancy is an inconvenience to employers	1	0	FN
US2016_052	now CLINTON is for same-sex marriage	CLINTON was against same-sex marriage	1	0	FN
US2016_053	now CLINTON says Obama's immigration policies are too harsh	CLINTON defended President Obama's immigration policies	1	0	FN
US2016_054	now, suddenly, last week, CLINTON is against Obama's trade deal	CLINTON supported Obama's trade deal dozen of times	1	0	FN
US2016_055	now, suddenly, last week, CLINTON is against Obama's trade deal	"CLINTON even called Obama's trade deal the ""gold standard"""	1	0	FN
US2016_056	CLINTON pleads guilty to being kind of moderate and center	CLINTON would take a back seat to no one when it comes to progressive values	1	0	FN
US2016_058	RUBIO can't justify ending a life just because it begins violently, through no fault of the baby	RUBIO favor's a rape and incest exception to abortion bans	1	0	FN
US2016_059	TRUMP is pro-life	TRUMP is very pro- choice	1	0	FN
US2016_062	CHAFEE emphasized civil liberties and privacy during his campaign	CHAFEE and CLINTON both voted for the Patriot Act which created the NSA surveillance program	1	0	FN
US2016_063	now it turns out USA might be deporting 1,800 people	the other day USA were deporting 800 people	1	0	FN
